Timestamp,TargetTemp,ActualTemp,SysID,SysAge,BldgID
1370664800000,69,74,17,16,18
1370754800000,70,79,7,20,15
1370844800000,66,77,19,30,8
1370934800000,68,71,11,3,18
1371024800000,66,56,11,18,13
1371114800000,68,60,18,15,9
1371204800000,67,67,15,3,8
1371294800000,67,70,6,22,13
1371384800000,69,77,13,8,16
1371474800000,68,69,15,28,19
1371564800000,67,72,12,6,12
1371654800000,65,69,13,24,11
1371744800000,65,64,8,19,17
1371834800000,68,69,6,15,12
1371924800000,66,74,10,3,6
1372014800000,69,59,2,29,5
1372104800000,65,63,8,10,18
1372194800000,68,65,18,22,6
1372284800000,67,58,3,20,6
1372374800000,69,65,3,9,10
1372379587000,65,76,10,1,4
1372469587000,67,74,4,30,13
1372559587000,66,71,8,11,2
1370057587000,68,78,15,6,5
1370147587000,68,62,6,1,13
1370237587000,67,63,1,14,18
1370327587000,67,65,13,16,1
1370417587000,69,71,2,9,17
1370507587000,67,71,14,12,14
1370597587000,67,61,7,11,12
1370687587000,68,64,6,29,18
1370777587000,65,69,11,18,16
1370867587000,70,75,10,26,4
1370957587000,65,68,1,13,2
1371047587000,67,77,8,22,7
1371137587000,69,68,17,7,14
1371227587000,66,63,7,23,6
1371317587000,68,78,19,8,18
1371407587000,68,76,2,12,9
1371497587000,66,74,8,17,16
1371587587000,69,76,15,10,13
1371677587000,69,64,17,24,10
1371767587000,68,64,1,5,15
1371857587000,66,60,3,19,3
1371859201000,69,77,11,14,8
1371949201000,68,71,19,13,6
1372039201000,68,77,17,22,17
1372129201000,70,73,17,14,10
1372219201000,65,62,6,14,7
1372309201000,68,60,2,19,17
1372399201000,67,55,17,1,14
1372489201000,69,75,1,21,20
1372579201000,66,71,6,28,19
1370077201000,69,67,8,9,6
1370167201000,66,69,7,2,2
1370257201000,69,78,18,28,6
1370347201000,70,73,19,23,11
1370437201000,70,75,13,21,17
1370527201000,67,72,5,30,5
1370617201000,70,65,2,19,4
1370707201000,70,59,15,8,1
1370797201000,67,62,13,5,17
1370887201000,70,67,18,2,8
1370977201000,68,74,17,11,1
1371067201000,69,71,11,12,1
1371157201000,65,72,19,30,8
1371247201000,69,61,18,9,10
1371337201000,70,77,8,15,3
1371341599000,65,64,1,8,11
1371431599000,67,65,5,5,15
1371521599000,69,75,17,29,5
1371611599000,68,64,19,10,10
1371701599000,70,62,19,3,10
1371791599000,70,68,15,17,10
1371881599000,65,79,18,19,20
1371971599000,66,63,12,26,11
1372061599000,67,65,18,25,13
1372151599000,67,74,10,13,15
1372241599000,65,80,13,21,10
1372331599000,70,80,5,7,19
1372421599000,70,59,18,14,3
1372511599000,70,59,14,20,19
1372601599000,69,74,12,6,19
1370099599000,70,73,6,16,3
1370189599000,68,64,7,7,2
1370279599000,70,74,6,17,8
1370369599000,66,58,16,12,17
1370459599000,65,78,20,26,16
1370549599000,70,68,6,13,5
1370639599000,69,67,9,24,18
1370729599000,69,66,15,29,2
1370819599000,69,79,11,15,3
1370825031000,69,78,4,9,9
1370915031000,66,74,16,8,9
1371005031000,69,61,20,7,2
1371095031000,66,58,3,4,1
1371185031000,70,57,4,23,18
1371275031000,65,76,9,17,19
1371365031000,67,57,4,21,4
1371455031000,69,73,14,6,11
1371545031000,69,61,9,25,20
1371635031000,67,75,17,6,18
1371725031000,66,72,16,10,5
1371815031000,65,65,7,8,1
1371905031000,67,70,3,11,12
1371995031000,67,76,9,25,15
1372085031000,70,69,8,29,10
1372175031000,67,57,12,9,2
1372265031000,67,61,13,23,13
1372355031000,66,66,10,6,10
1372445031000,66,69,7,2,19
1372535031000,66,68,1,18,7
1372625031000,67,76,11,15,14
1370123031000,67,63,20,19,15
1370213031000,70,74,16,29,17
1370303031000,67,78,10,12,13
1370304800000,66,64,9,20,4
1370394800000,66,60,10,1,12
1370484800000,70,75,12,23,10
1370574800000,70,58,16,19,11
1370664800000,66,60,18,20,19
1370754800000,65,56,14,20,5
1370844800000,65,57,1,5,17
1370934800000,65,55,3,23,10
1371024800000,67,71,19,6,9
1371114800000,69,63,4,18,4
1371204800000,67,65,13,30,4
1371294800000,70,71,9,5,15
1371384800000,67,59,18,15,1
1371474800000,69,73,13,17,17
1371564800000,69,75,13,25,4
1371654800000,68,67,11,19,14
1371744800000,65,68,16,27,10
1371834800000,69,78,18,6,4
1371924800000,68,68,1,15,8
1372014800000,70,62,4,27,18
1372104800000,70,80,6,26,13
1372194800000,65,74,15,23,19
1372284800000,68,67,11,20,2
1372374800000,67,65,10,11,6
1372379587000,65,73,13,3,2
1372469587000,68,76,7,20,19
1372559587000,66,74,14,11,4
1370057587000,67,62,1,7,1
1370147587000,70,73,14,12,4
1370237587000,65,62,2,12,19
1370327587000,65,75,8,21,20
1370417587000,67,77,19,13,16
1370507587000,66,66,5,14,17
1370597587000,66,58,3,1,5
1370687587000,67,70,10,6,1
1370777587000,69,55,2,7,6
1370867587000,70,61,8,26,10
1370957587000,70,80,1,26,20
1371047587000,65,80,17,24,17
1371137587000,65,75,16,20,18
1371227587000,67,64,7,14,19
1371317587000,67,68,16,15,6
1371407587000,69,61,16,12,14
1371497587000,69,72,5,20,7
1371587587000,68,60,10,21,3
1371677587000,69,64,9,11,15
1371767587000,66,61,12,20,15
1371857587000,70,59,19,15,9
1371859201000,66,77,8,4,15
1371949201000,65,57,19,24,15
1372039201000,70,66,5,5,9
1372129201000,67,55,10,10,17
1372219201000,66,64,17,3,8
1372309201000,70,75,5,1,16
1372399201000,65,77,1,21,15
1372489201000,65,59,15,21,19
1372579201000,67,80,3,14,19
1370077201000,67,55,8,18,8
1370167201000,67,71,12,8,11
1370257201000,70,63,10,16,20
1370347201000,66,80,15,9,2
1370437201000,69,59,16,30,17
1370527201000,65,74,15,9,15
1370617201000,69,66,8,3,13
1370707201000,67,67,12,4,20
1370797201000,69,75,3,21,13
1370887201000,70,73,7,9,1
1370977201000,65,68,3,4,14
1371067201000,65,55,6,14,7
1371157201000,70,71,6,5,20
1371247201000,69,62,6,14,4
1371337201000,70,70,8,21,4
1371341599000,69,74,2,22,12
1371431599000,65,72,10,30,16
1371521599000,65,74,7,7,18
1371611599000,69,65,4,4,7
1371701599000,68,73,16,5,10
1371791599000,65,67,1,9,10
1371881599000,70,78,4,21,12
1371971599000,67,61,18,3,9
1372061599000,66,66,9,18,2
1372151599000,66,77,15,17,16
1372241599000,65,79,15,13,20
1372331599000,67,76,7,18,12
1372421599000,70,57,9,12,1
1372511599000,67,73,15,6,12
1372601599000,68,62,9,10,3
1370099599000,65,71,4,21,13
1370189599000,67,69,19,11,12
1370279599000,66,79,7,10,10
1370369599000,67,55,4,28,17
1370459599000,70,76,8,13,18
1370549599000,65,58,17,1,3
1370639599000,66,62,1,27,1
1370729599000,67,69,11,12,5
1370819599000,65,63,8,29,14
1370825031000,68,56,13,13,10
1370915031000,67,60,4,20,6
1371005031000,66,59,13,22,3
1371095031000,66,76,11,1,6
1371185031000,67,55,12,9,5
1371275031000,66,57,19,5,4
1371365031000,65,75,8,1,6
1371455031000,67,63,20,22,10
1371545031000,69,77,14,11,12
1371635031000,67,71,8,19,2
1371725031000,65,79,2,13,1
1371815031000,70,63,19,21,8
1371905031000,69,62,13,24,10
1371995031000,70,58,13,9,14
1372085031000,66,66,4,20,7
1372175031000,67,76,5,20,6
1372265031000,66,55,11,6,5
1372355031000,65,67,11,25,7
1372445031000,69,70,15,23,17
1372535031000,65,64,9,24,1
1372625031000,70,61,12,21,8
1370123031000,67,70,1,26,17
1370213031000,66,80,2,6,4
1370303031000,65,77,7,11,6
1370304800000,70,63,18,14,15
1370394800000,69,71,1,9,11
1370484800000,69,74,15,30,8
1370574800000,65,74,15,10,15
1370664800000,69,74,14,14,12
1370754800000,66,62,20,18,10
1370844800000,70,66,13,30,8
1370934800000,66,77,5,29,19
1371024800000,67,79,3,23,15
1371114800000,68,71,9,12,2
1371204800000,67,64,17,25,5
1371294800000,69,57,5,12,2
1371384800000,68,66,17,8,10
1371474800000,69,80,3,24,5
1371564800000,67,62,13,29,14
1371654800000,67,68,5,12,9
1371744800000,68,80,6,1,4
1371834800000,65,80,9,2,10
1371924800000,70,58,17,1,15
1372014800000,70,79,8,5,4
1372104800000,67,59,4,25,18
1372194800000,67,73,6,7,13
1372284800000,65,61,10,2,14
1372374800000,67,76,5,2,4
1372379587000,68,79,1,15,3
1372469587000,65,70,16,5,3
1372559587000,68,60,14,19,17
1370057587000,68,76,13,19,2
1370147587000,70,63,3,19,6
1370237587000,69,76,12,4,13
1370327587000,65,61,13,1,19
1370417587000,66,59,15,30,1
1370507587000,68,70,2,4,16
1370597587000,69,71,12,18,13
1370687587000,67,58,12,28,20
1370777587000,66,65,6,4,4
1370867587000,67,70,19,2,2
1370957587000,67,65,12,22,12
1371047587000,69,68,15,13,5
1371137587000,70,75,10,2,17
1371227587000,67,79,15,19,8
1371317587000,65,62,20,22,20
1371407587000,65,62,5,11,19
1371497587000,67,60,2,23,5
1371587587000,66,76,1,28,14
1371677587000,66,55,17,13,3
1371767587000,69,77,7,23,7
1371857587000,70,74,9,7,20
1371861956000,69,61,14,25,20
1371951956000,65,62,4,24,19
1372041956000,68,78,16,30,5
1372131956000,67,57,12,21,16
1372221956000,67,57,5,29,13
1372311956000,70,71,2,7,3
1372401956000,67,64,3,10,18
1372491956000,68,67,15,9,16
1372581956000,66,68,4,4,7
1370079956000,67,56,16,20,3
1370169956000,67,63,17,28,10
1370259956000,65,72,13,24,15
1370349956000,70,56,18,30,19
1370439956000,68,64,11,14,19
1370529956000,69,57,6,27,14
1370619956000,70,70,19,23,12
1370709956000,67,61,3,28,1
1370799956000,65,77,17,23,7
1370889956000,66,78,19,27,5
1370979956000,68,63,8,27,3
1371069956000,65,66,14,5,6
1371159956000,67,69,8,18,4
1371249956000,66,63,17,23,7
1371339956000,68,62,3,7,11
1371343556000,69,67,19,27,9
1371433556000,70,61,11,19,15
1371523556000,68,69,8,18,15
1371613556000,68,79,7,13,8
1371703556000,70,71,13,21,4
1371793556000,66,62,15,18,16
1371883556000,70,57,7,19,5
1371973556000,66,70,11,4,7
1372063556000,68,60,20,3,14
1372153556000,69,63,20,23,4
1372243556000,69,71,14,8,13
1372333556000,69,76,12,9,17
1372423556000,70,68,3,18,1
1372513556000,70,77,18,15,8
1372603556000,70,60,7,9,9
1370101556000,69,60,14,20,5
1370191556000,66,56,5,23,11
1370281556000,66,77,17,9,17
1370371556000,65,79,14,8,2
1370461556000,68,66,12,26,18
1370551556000,70,66,5,18,5
1370641556000,66,71,10,19,19
1370731556000,68,69,15,21,11
1370821556000,68,72,20,22,17
1370825156000,66,76,8,9,17
1370915156000,66,61,2,21,20
1371005156000,66,67,3,28,12
1371095156000,70,78,5,30,10
1371185156000,67,63,3,21,18
1371275156000,66,66,11,26,13
1371365156000,68,80,10,28,4
1371455156000,66,67,1,14,17
1371545156000,68,70,6,11,16
1371635156000,68,74,7,12,10
1371725156000,66,74,2,19,4
1371815156000,65,79,14,30,11
1371905156000,66,65,16,29,5
1371995156000,69,73,2,4,6
1372085156000,65,73,15,4,1
1372175156000,70,62,14,27,14
1372265156000,70,59,18,7,16
1372355156000,70,76,8,2,17
1372445156000,67,71,15,14,12
1372464001000,68,61,18,13,9
1372554001000,69,57,2,27,19
1370052001000,70,58,15,9,19
1370142001000,65,76,9,26,10
1370232001000,69,80,10,3,17
1370322001000,68,56,15,16,17
1370412001000,68,69,19,30,3
1370502001000,70,56,10,4,18
1370592001000,68,71,9,19,8
1370682001000,66,69,11,18,16
1370772001000,66,59,17,17,2
1370862001000,69,67,4,22,12
1370952001000,67,68,11,20,5
1371042001000,69,78,14,4,2
1371132001000,68,56,9,19,20
1371222001000,65,73,12,23,14
1371312001000,70,58,1,27,12
1371402001000,65,75,6,12,11
1371492001000,68,65,3,18,3
1371582001000,65,55,15,2,10
1371672001000,65,80,3,11,2
1371762001000,67,71,19,5,1
1371852001000,67,56,8,16,20
1371942001000,68,80,12,4,4
1371946399000,70,78,6,27,18
1372036399000,68,68,16,30,5
1372126399000,69,77,13,27,12
1372216399000,66,75,1,30,17
1372306399000,67,70,11,6,4
1372396399000,67,67,10,30,19
1372486399000,69,76,4,25,1
1372576399000,69,72,11,23,8
1370074399000,65,74,5,5,16
1370164399000,66,79,4,29,7
1370254399000,67,66,20,9,10
1370344399000,68,56,8,2,1
1370434399000,66,57,3,25,11
1370524399000,67,80,6,21,5
1370614399000,68,67,18,5,20
1370704399000,65,71,20,13,1
1370794399000,69,74,4,28,1
1370884399000,68,60,7,1,10
1370974399000,69,80,17,12,19
1371064399000,70,71,20,9,14
1371154399000,66,71,12,18,17
1371244399000,65,73,10,28,15
1371334399000,70,56,11,2,7
1371424399000,70,63,6,17,16
1371429831000,66,75,4,21,5
1371519831000,70,76,4,6,8
1371609831000,65,55,13,7,13
1371699831000,66,64,7,11,11
1371789831000,70,79,5,1,13
1371879831000,66,69,5,9,13
1371969831000,70,57,11,17,20
1372059831000,68,57,13,10,10
1372149831000,67,77,16,3,1
1372239831000,68,77,6,10,8
1372329831000,65,71,5,7,16
1372419831000,68,77,19,18,3
1372509831000,69,65,1,30,16
1372599831000,67,73,1,20,15
1370097831000,68,71,11,20,18
1370187831000,68,62,3,12,16
1370277831000,69,74,2,29,6
1370367831000,66,80,1,8,17
1370457831000,68,57,8,1,17
1370547831000,65,57,6,1,5
1370637831000,70,58,17,16,4
1370727831000,66,63,10,21,16
1370817831000,68,71,8,14,4
1370907831000,70,75,5,28,18
1370909600000,70,74,13,13,7
1370999600000,69,58,1,11,20
1371089600000,65,62,17,5,17
1371179600000,67,56,15,16,7
1371269600000,68,58,3,26,16
1371359600000,68,70,4,16,1
1371449600000,67,63,15,26,14
1371539600000,67,63,11,9,10
1371629600000,68,58,1,24,9
1371719600000,69,59,1,8,13
1371809600000,65,60,7,16,14
1371899600000,66,65,4,9,19
1371989600000,66,80,2,9,6
1372079600000,66,80,5,15,17
1372169600000,68,77,14,28,4
1372259600000,65,66,11,10,4
1372349600000,69,59,2,4,18
1372439600000,67,65,12,8,16
1372529600000,65,63,17,22,16
1372619600000,68,64,2,21,6
1370117600000,70,67,4,5,14
1370207600000,65,68,7,19,18
1370297600000,65,66,4,10,11
1370387600000,66,80,1,23,4
1370392387000,69,59,13,23,16
1370482387000,69,71,16,12,5
1370572387000,65,62,7,12,1
1370662387000,68,55,6,27,12
1370752387000,68,71,2,5,5
1370842387000,65,68,19,19,16
1370932387000,68,71,15,2,2
1371022387000,66,77,14,27,16
1371112387000,66,64,15,27,12
1371202387000,65,56,4,6,16
1371292387000,69,61,14,13,19
1371382387000,69,65,9,6,3
1371472387000,69,64,2,26,19
1371562387000,68,56,2,7,13
1371652387000,68,73,16,19,9
1371742387000,70,67,8,17,15
1371832387000,65,80,1,10,18
1371922387000,66,59,17,23,12
1372012387000,68,77,1,27,6
1372102387000,67,78,13,18,2
1372192387000,66,56,5,7,17
1372282387000,67,59,20,27,19
1372372387000,66,80,16,12,3
1372462387000,66,63,1,8,14
1372464001000,70,68,5,6,14
1372554001000,67,67,15,26,3
1370052001000,67,72,19,7,8
1370142001000,69,69,9,5,7
1370232001000,70,58,9,24,20
1370322001000,65,65,9,24,12
1370412001000,69,79,11,23,11
1370502001000,66,78,3,29,15
1370592001000,66,63,8,17,11
1370682001000,69,59,11,5,11
1370772001000,65,55,3,18,15
1370862001000,69,71,4,14,17
1370952001000,69,67,4,9,3
1371042001000,69,75,5,27,5
1371132001000,69,67,1,13,15
1371222001000,65,62,14,19,14
1371312001000,69,58,7,12,3
1371402001000,68,75,8,17,16
1371492001000,65,69,19,10,13
1371582001000,70,80,6,25,13
1371672001000,66,55,1,15,13
1371762001000,66,78,8,1,2
1371852001000,65,74,1,28,2
1371942001000,66,77,1,2,8
1371946399000,67,78,17,23,2
1372036399000,68,68,20,3,1
1372126399000,69,66,18,12,9
1372216399000,67,57,5,10,13
1372306399000,70,75,17,17,15
1372396399000,67,55,15,30,15
1372486399000,65,67,17,8,5
1372576399000,65,56,1,7,1
1370074399000,67,78,7,14,18
1370164399000,67,59,8,16,20
1370254399000,67,74,17,11,8
1370344399000,66,56,4,24,16
1370434399000,65,72,9,1,20
1370524399000,70,74,19,28,9
1370614399000,68,72,16,12,17
1370704399000,67,65,13,29,7
1370794399000,70,62,14,27,14
1370884399000,69,74,3,12,16
1370974399000,65,60,17,16,6
1371064399000,68,56,8,2,16
1371154399000,70,61,12,1,9
1371244399000,67,60,19,26,14
1371334399000,66,66,14,14,1
1371424399000,70,80,20,25,6
1371429831000,68,65,4,22,18
1371519831000,65,78,14,30,12
1371609831000,69,57,12,19,10
1371699831000,66,74,2,9,6
1371789831000,66,79,8,9,20
1371879831000,66,63,15,12,4
1371969831000,69,80,9,24,19
1372059831000,69,60,1,30,13
1372149831000,68,76,9,13,14
1372239831000,69,74,18,1,20
1372329831000,65,61,6,14,8
1372419831000,70,71,16,7,20
1372509831000,67,70,7,11,19
1372599831000,65,56,7,6,3
1370097831000,67,72,11,6,19
1370187831000,67,78,4,30,2
1370277831000,67,56,1,27,9
1370367831000,68,55,12,17,10
1370457831000,69,61,13,8,15
1370547831000,69,69,15,11,4
1370637831000,65,56,18,18,4
1370727831000,67,73,1,11,4
1370817831000,67,78,2,10,4
1370907831000,70,64,19,1,12
1370909600000,67,76,10,26,10
1370999600000,67,55,20,7,12
1371089600000,66,58,20,8,17
1371179600000,68,79,15,18,17
1371269600000,68,70,5,23,4
1371359600000,66,69,1,9,14
1371449600000,65,70,4,26,16
1371539600000,70,76,20,9,17
1371629600000,69,71,4,21,16
1371719600000,66,78,8,7,3
1371809600000,70,62,5,21,17
1371899600000,70,73,11,29,14
1371989600000,65,66,17,15,13
1372079600000,65,62,20,23,16
1372169600000,70,74,2,5,18
1372259600000,70,78,16,28,19
1372349600000,70,69,10,22,18
1372439600000,66,64,10,12,14
1372529600000,70,59,10,12,17
1372619600000,65,73,16,16,10
1370117600000,67,57,16,28,20
1370207600000,68,57,2,9,7
1370297600000,66,63,18,29,16
1370387600000,69,71,3,12,15
1370392387000,66,80,1,5,18
1370482387000,69,71,13,24,16
1370572387000,69,68,15,28,11
1370662387000,69,80,15,16,11
1370752387000,65,69,3,18,20
1370842387000,65,77,9,13,19
1370932387000,66,56,4,15,1
1371022387000,67,55,18,12,15
1371112387000,69,58,4,15,12
1371202387000,69,57,8,29,10
1371292387000,68,76,8,13,20
1371382387000,68,59,8,19,2
1371472387000,68,59,18,28,5
1371562387000,68,63,20,9,5
1371652387000,66,65,10,12,2
1371742387000,65,79,9,20,11
1371832387000,68,75,8,28,1
1371922387000,66,61,20,12,12
1372012387000,65,75,17,11,17
1372102387000,68,65,9,14,1
1372192387000,65,71,12,11,11
1372282387000,66,74,4,30,16
1372372387000,67,73,5,6,8
1372462387000,66,78,15,12,20
1372464001000,68,79,9,23,9
1372554001000,65,80,16,25,14
1370052001000,70,57,8,6,8
1370142001000,67,75,1,9,16
1370232001000,65,76,13,20,7
1370322001000,69,80,10,23,4
1370412001000,68,68,19,14,8
1370502001000,69,70,14,14,7
1370592001000,65,55,19,18,19
1370682001000,68,80,10,9,20
1370772001000,68,57,8,12,11
1370862001000,70,66,8,19,6
1370952001000,70,72,13,5,15
1371042001000,67,66,13,11,4
1371132001000,68,72,7,25,14
1371222001000,69,79,14,20,6
1371312001000,69,62,5,14,19
1371402001000,69,73,14,25,9
1371492001000,67,76,12,23,12
1371582001000,65,61,14,14,3
1371672001000,69,76,16,12,20
1371762001000,69,70,8,24,10
1371852001000,66,76,6,29,13
1371942001000,67,80,10,4,19
1371946399000,66,56,15,27,13
1372036399000,66,78,16,6,12
1372126399000,70,69,4,1,5
1372216399000,66,61,15,25,3
1372306399000,69,60,13,16,9
1372396399000,65,66,4,20,3
1372486399000,69,69,5,27,9
1372576399000,70,71,18,22,1
1370074399000,67,68,16,6,3
1370164399000,65,64,10,19,17
1370254399000,68,77,12,23,19
1370344399000,69,75,1,17,20
1370434399000,69,68,8,9,11
1370524399000,70,69,1,14,8
1370614399000,67,67,19,9,16
1370704399000,68,64,16,12,3
1370794399000,68,69,12,5,7
1370884399000,66,64,1,15,19
1370974399000,66,63,11,27,10
1371064399000,69,74,14,21,12
1371154399000,66,73,10,2,8
1371244399000,65,73,11,26,17
1371334399000,67,56,18,29,4
1371424399000,66,78,11,4,6
1371429831000,68,73,19,17,16
1371519831000,68,61,6,28,12
1371609831000,66,74,19,3,6
1371699831000,70,63,15,24,4
1371789831000,67,77,9,7,10
1371879831000,69,64,11,16,8
1371969831000,69,63,9,27,6
1372059831000,70,66,4,19,18
1372149831000,65,68,7,29,17
1372239831000,67,78,14,17,5
1372329831000,67,75,19,21,5
1372419831000,69,72,8,28,16
1372509831000,69,62,4,28,1
1372599831000,67,65,8,23,3
1370097831000,66,77,8,16,13
1370187831000,70,73,14,18,16
1370277831000,69,60,7,27,8
1370367831000,66,60,18,24,4
1370457831000,70,72,14,16,15
1370547831000,66,66,11,3,15
1370637831000,69,60,2,18,16
1370727831000,67,79,19,19,1
1370817831000,65,76,20,15,16
1370907831000,69,68,13,30,16
1370909600000,69,62,8,13,15
1370999600000,66,77,6,3,12
1371089600000,70,74,1,6,16
1371179600000,67,75,12,9,17
1371269600000,69,65,6,6,17
1371359600000,70,65,20,21,6
1371449600000,68,68,17,14,12
1371539600000,70,76,18,2,3
1371629600000,67,63,10,15,14
1371719600000,68,72,9,12,15
1371809600000,69,78,14,22,17
1371899600000,67,56,18,12,12
1371989600000,70,77,10,12,8
1372079600000,69,57,15,12,14
1372169600000,65,72,11,18,6
1372259600000,65,76,1,24,2
1372349600000,68,64,15,9,16
1372439600000,67,67,20,22,6
1372529600000,70,73,8,4,4
1372619600000,67,77,6,29,3
1370117600000,68,80,17,5,18
1370207600000,67,61,9,15,20
1370297600000,69,63,6,5,9
1370387600000,69,71,15,17,16
1370392387000,67,61,17,23,2
1370482387000,67,76,8,30,7
1370572387000,65,55,16,8,11
1370662387000,68,59,1,25,15
1370752387000,69,74,3,3,20
1370842387000,68,76,12,21,3
1370932387000,66,68,10,10,14
1371022387000,70,60,9,2,17
1371112387000,66,69,1,5,20
1371202387000,66,58,11,18,3
1371292387000,67,78,4,4,18
1371382387000,67,67,12,5,18
1371472387000,65,64,15,26,19
1371562387000,65,71,9,24,18
1371652387000,70,77,20,25,18
1371742387000,70,72,18,11,18
1371832387000,70,60,20,7,17
1371922387000,68,72,7,22,17
1372012387000,65,72,14,23,13
1372102387000,65,65,5,22,11
1372192387000,66,74,19,23,3
1372282387000,69,75,12,28,16
1372372387000,68,73,4,4,4
1372462387000,67,55,20,2,2
1372464001000,70,60,2,7,15
1372554001000,68,69,3,9,9
1370052001000,65,60,12,21,5
1370142001000,65,64,3,27,17
1370232001000,68,79,14,21,17
1370322001000,67,63,18,1,2
1370412001000,67,59,11,4,9
1370502001000,68,60,10,24,1
1370592001000,67,76,14,11,9
1370682001000,70,55,7,25,14
1370772001000,70,70,20,10,2
1370862001000,69,65,19,2,12
1370952001000,67,57,8,24,17
1371042001000,67,76,6,4,7
1371132001000,70,71,20,21,17
1371222001000,69,70,14,29,17
1371312001000,70,79,2,25,5
1371402001000,66,78,1,26,8
1371492001000,65,56,20,22,6
1371582001000,68,63,11,20,18
1371672001000,65,80,1,6,14
1371762001000,66,79,20,11,12
1371852001000,70,63,17,26,14
1371942001000,65,76,9,28,16
1371946399000,65,80,13,3,15
1372036399000,68,76,18,27,12
1372126399000,69,58,5,30,9
1372216399000,66,63,3,13,12
1372306399000,66,57,6,4,11
1372396399000,68,75,5,7,5
1372486399000,68,72,16,21,14
1372576399000,68,70,16,23,19
1370074399000,68,64,19,20,11
1370164399000,70,57,11,29,1
1370254399000,70,74,14,22,6
1370344399000,69,73,5,18,16
1370434399000,66,55,13,4,6
1370524399000,65,63,4,6,10
1370614399000,69,73,2,23,17
1370704399000,69,76,4,24,10
1370794399000,68,69,2,20,9
1370884399000,66,79,3,21,8
1370974399000,68,58,1,29,4
1371064399000,69,57,6,12,9
1371154399000,68,57,7,17,10
1371244399000,70,67,19,19,4
1371334399000,69,76,12,1,12
1371424399000,67,59,1,9,20
1371429831000,66,58,6,27,2
1371519831000,65,68,15,7,7
1371609831000,68,58,10,26,2
1371699831000,69,58,10,10,12
1371789831000,66,66,7,23,12
1371879831000,68,72,8,1,13
1371969831000,67,80,1,2,3
1372059831000,68,77,10,2,12
1372149831000,65,69,5,22,19
1372239831000,67,70,2,1,6
1372329831000,69,62,11,27,7
1372419831000,66,79,20,16,3
1372509831000,66,76,4,12,14
1372599831000,66,63,15,13,19
1370097831000,70,73,7,14,1
1370187831000,65,71,12,14,12
1370277831000,66,62,1,20,6
1370367831000,67,58,16,18,4
1370457831000,66,63,16,29,5
1370547831000,68,70,5,3,15
1370637831000,70,65,8,3,9
1370727831000,68,55,11,20,2
1370817831000,69,69,17,4,15
1370907831000,70,61,6,1,17
1370909600000,66,70,7,30,8
1370999600000,69,59,10,30,20
1371089600000,67,74,16,2,6
1371179600000,65,60,2,22,1
1371269600000,69,62,17,10,9
1371359600000,67,78,5,30,15
1371449600000,68,79,4,9,11
1371539600000,67,61,9,10,1
1371629600000,68,77,10,14,16
1371719600000,67,66,16,4,1
1371809600000,70,78,12,11,17
1371899600000,67,72,20,2,7
1371989600000,69,62,4,21,17
1372079600000,66,67,14,1,17
1372169600000,67,73,16,15,11
1372259600000,69,69,13,27,3
1372349600000,68,65,12,24,8
1372439600000,66,58,7,3,12
1372529600000,69,57,15,21,14
1372619600000,70,69,8,3,6
1370117600000,68,55,4,4,20
1370207600000,66,58,2,26,6
1370297600000,68,68,19,20,9
1370387600000,67,58,8,15,5
1370392387000,65,62,9,7,10
1370482387000,65,63,2,12,13
1370572387000,65,59,16,15,13
1370662387000,70,72,5,5,18
1370752387000,66,70,12,20,1
1370842387000,65,78,13,7,13
1370932387000,68,60,12,8,14
1371022387000,67,76,16,9,20
1371112387000,66,64,1,3,4
1371202387000,70,79,8,20,4
1371292387000,70,66,5,20,5
1371382387000,69,65,6,8,16
1371472387000,66,62,2,3,9
1371562387000,69,78,6,6,2
1371652387000,66,77,2,18,8
1371742387000,67,60,11,29,12
1371832387000,66,56,3,21,4
1371922387000,69,72,17,19,2
1372012387000,68,64,5,21,12
1372102387000,68,62,17,1,12
1372192387000,70,63,19,11,2
1372282387000,65,76,13,10,19
1372372387000,67,65,9,9,16
1372462387000,67,69,10,27,5
1372466756000,67,58,13,11,11
1372556756000,69,67,8,30,12
1370054756000,70,68,19,4,7
1370144756000,70,64,9,29,4
1370234756000,66,75,15,19,14
1370324756000,69,55,16,14,11
1370414756000,69,58,11,13,19
1370504756000,65,63,17,9,13
1370594756000,66,64,11,11,19
1370684756000,66,61,19,18,9
1370774756000,69,77,13,11,17
1370864756000,66,58,9,19,13
1370954756000,66,75,8,13,8
1371044756000,65,79,17,29,12
1371134756000,70,72,10,13,13
1371224756000,66,59,11,25,6
1371314756000,70,59,15,24,3
1371404756000,67,55,1,9,5
1371494756000,68,60,9,17,10
1371584756000,67,73,11,30,10
1371674756000,65,77,12,13,9
1371764756000,66,80,15,25,6
1371854756000,68,76,1,29,3
1371944756000,69,76,8,23,7
1371948356000,69,74,4,2,20
1372038356000,67,59,4,13,1
1372128356000,70,62,5,5,8
1372218356000,69,64,12,14,9
1372308356000,68,76,8,7,12
1372398356000,69,62,13,2,11
1372488356000,65,57,18,5,18
1372578356000,68,65,8,22,16
1370076356000,68,55,18,3,16
1370166356000,68,55,4,21,13
1370256356000,67,74,11,16,1
1370346356000,65,78,14,16,10
1370436356000,69,65,17,4,7
1370526356000,67,69,8,14,9
1370616356000,68,61,19,30,9
1370706356000,70,75,7,25,14
1370796356000,69,77,17,16,19
